datetime,agent_type,pid,transaction_id,execution_time,source_file,line_number,date,hour,minute,is_slow,is_very_slow,is_critical
2025-11-06 22:49:37.611,eta_agent,7844,11017739607112,28.02,time6.txt,57777,2025-11-06,22,49,True,False,False
2025-11-06 22:49:49.716,eta_agent,8109,11017739607211,20.953,time6.txt,123690,2025-11-06,22,49,True,False,False
2025-11-06 22:49:58.611,eta_agent,7785,11017739615496,21.834,time6.txt,48827,2025-11-06,22,49,True,False,False
2025-11-06 22:49:58.917,eta_agent,7976,11017739612552,24.617,time6.txt,86715,2025-11-06,22,49,True,False,False
2025-11-06 22:50:00.586,eta_agent,7691,11017739615339,69.395,time6.txt,4309,2025-11-06,22,50,True,True,True
2025-11-06 22:50:29.803,eta_agent,7851,11017739612820,20.465,time6.txt,62229,2025-11-06,22,50,True,False,False
2025-11-06 22:50:36.358,eta_agent,7976,11017739612813,28.645,time6.txt,86716,2025-11-06,22,50,True,False,False
2025-11-06 22:50:39.038,eta_agent,7861,11017739612840,27.075,time6.txt,71321,2025-11-06,22,50,True,False,False
2025-11-06 22:50:50.577,eta_agent,7765,11017739612812,42.987,time6.txt,28809,2025-11-06,22,50,True,True,False
2025-11-06 22:50:51.211,eta_agent,8216,11017739612961,22.634,time6.txt,132500,2025-11-06,22,50,True,False,False
2025-11-06 22:50:51.470,eta_agent,7864,11017739607508,28.594,time6.txt,73446,2025-11-06,22,50,True,False,False
2025-11-06 22:50:53.181,eta_agent,7850,11017739612835,41.511,time6.txt,60001,2025-11-06,22,50,True,True,False
2025-11-06 22:50:54.298,eta_agent,8093,11017739607393,52.282,time6.txt,114899,2025-11-06,22,50,True,True,False
2025-11-06 22:51:26.981,eta_agent,7770,11017739607749,23.741,time6.txt,40074,2025-11-06,22,51,True,False,False
2025-11-06 22:51:45.969,eta_agent,7860,11017739607621,63.715,time6.txt,69083,2025-11-06,22,51,True,True,True
2025-11-06 22:52:35.506,eta_agent,7773,11017739608151,20.814,time6.txt,46623,2025-11-06,22,52,True,False,False
2025-11-06 22:52:41.494,eta_agent,7964,11017739608150,26.982,time6.txt,84593,2025-11-06,22,52,True,False,False
2025-11-06 22:52:58.172,eta_agent,7985,11017739616067,33.063,time6.txt,93218,2025-11-06,22,52,True,True,False
2025-11-06 22:53:15.932,eta_agent,7853,11017739614087,20.183,time6.txt,66766,2025-11-06,22,53,True,False,False
2025-11-06 22:53:20.277,eta_agent,7767,11017739608385,20.731,time6.txt,33325,2025-11-06,22,53,True,False,False
2025-11-06 22:53:24.072,eta_agent,8023,11017739614122,23.145,time6.txt,95438,2025-11-06,22,53,True,False,False
2025-11-06 22:53:25.401,eta_agent,7852,11017739608415,20.566,time6.txt,64475,2025-11-06,22,53,True,False,False
2025-11-06 22:53:28.706,eta_agent,7851,11017739614167,21.772,time6.txt,62232,2025-11-06,22,53,True,False,False
2025-11-06 22:53:29.540,eta_agent,7961,11017739608351,35.968,time6.txt,77865,2025-11-06,22,53,True,True,False
2025-11-06 22:53:30.341,eta_agent,8144,11017739614168,23.258,time6.txt,130298,2025-11-06,22,53,True,False,False
2025-11-06 22:53:30.863,eta_agent,7976,11017739604089,21.485,time6.txt,86719,2025-11-06,22,53,True,False,False
2025-11-06 22:53:31.182,eta_agent,7864,11017739614146,28.309,time6.txt,73452,2025-11-06,22,53,True,False,False
2025-11-06 22:53:37.942,eta_agent,8079,11017739608393,37.912,time6.txt,106215,2025-11-06,22,53,True,True,False
2025-11-06 22:53:41.346,eta_agent,7985,11017739614242,23.178,time6.txt,93219,2025-11-06,22,53,True,False,False
2025-11-06 22:53:44.098,eta_agent,7764,11017739608500,23.262,time6.txt,26580,2025-11-06,22,53,True,False,False
2025-11-06 22:53:44.798,eta_agent,8110,11017739614281,22.441,time6.txt,125875,2025-11-06,22,53,True,False,False
2025-11-06 22:53:45.581,eta_agent,7962,11017739604151,21.808,time6.txt,80121,2025-11-06,22,53,True,False,False
2025-11-06 22:53:56.629,eta_agent,7852,11017739608570,23.314,time6.txt,64476,2025-11-06,22,53,True,False,False
2025-11-06 22:53:56.856,eta_agent,7695,11017739604060,55.701,time6.txt,13362,2025-11-06,22,53,True,True,False
2025-11-06 22:53:56.956,eta_agent,7843,11017739608577,23.191,time6.txt,55512,2025-11-06,22,53,True,False,False
2025-11-06 22:53:57.139,eta_agent,8132,11017739604206,21.376,time6.txt,128120,2025-11-06,22,53,True,False,False
2025-11-06 22:53:57.883,eta_agent,7772,11017739604205,22.242,time6.txt,44482,2025-11-06,22,53,True,False,False
2025-11-06 22:53:59.303,eta_agent,7769,11017739614105,61.651,time6.txt,37862,2025-11-06,22,53,True,True,True
2025-11-06 22:53:59.317,eta_agent,8093,11017739614406,21.786,time6.txt,114902,2025-11-06,22,53,True,False,False
2025-11-06 22:53:59.571,eta_agent,8087,11017739608589,21.918,time6.txt,110458,2025-11-06,22,53,True,False,False
2025-11-06 22:54:01.708,eta_agent,7690,11017739608594,23.485,time6.txt,2113,2025-11-06,22,54,True,False,False
2025-11-06 22:54:02.798,eta_agent,7696,11017739614426,23.159,time6.txt,15553,2025-11-06,22,54,True,False,False
2025-11-06 22:54:04.000,eta_agent,7785,11017739614358,33.271,time6.txt,48835,2025-11-06,22,54,True,True,False
2025-11-06 22:54:06.171,eta_agent,7692,11017739608638,20.719,time6.txt,6627,2025-11-06,22,54,True,False,False
2025-11-06 22:54:11.038,eta_agent,7693,11017739614492,23.134,time6.txt,8890,2025-11-06,22,54,True,False,False
2025-11-06 22:54:13.699,eta_agent,7850,11017739614501,23.149,time6.txt,60006,2025-11-06,22,54,True,False,False
2025-11-06 22:54:14.233,eta_agent,7773,11017739614508,23.244,time6.txt,46626,2025-11-06,22,54,True,False,False
2025-11-06 22:54:14.464,eta_agent,7864,11017739614510,23.239,time6.txt,73453,2025-11-06,22,54,True,False,False
2025-11-06 22:54:14.698,eta_agent,8099,11017739616250,54.726,time6.txt,121508,2025-11-06,22,54,True,True,False
2025-11-06 22:54:15.565,eta_agent,7760,11017739614525,23.252,time6.txt,17785,2025-11-06,22,54,True,False,False
2025-11-06 22:54:35.575,eta_agent,8035,11017739604352,22.821,time6.txt,101939,2025-11-06,22,54,True,False,False
2025-11-06 22:54:35.781,eta_agent,7767,11017739608664,45.749,time6.txt,33326,2025-11-06,22,54,True,True,False
2025-11-06 22:54:36.985,eta_agent,8110,11017739608786,22.783,time6.txt,125877,2025-11-06,22,54,True,False,False
2025-11-06 22:54:37.143,eta_agent,7768,11017739614179,87.576,time6.txt,35579,2025-11-06,22,54,True,True,True
2025-11-06 22:54:43.163,eta_agent,7860,11017739604383,23.165,time6.txt,69089,2025-11-06,22,54,True,False,False
2025-11-06 22:54:45.681,eta_agent,8088,11017739614745,22.986,time6.txt,112599,2025-11-06,22,54,True,False,False
2025-11-06 22:54:45.869,eta_agent,7861,11017739604368,29.263,time6.txt,71328,2025-11-06,22,54,True,False,False
2025-11-06 22:54:45.877,eta_agent,8023,11017739604189,74.668,time6.txt,95439,2025-11-06,22,54,True,True,True
2025-11-06 22:54:46.141,eta_agent,7962,11017739614679,30.515,time6.txt,80122,2025-11-06,22,54,True,True,False
2025-11-06 22:54:47.449,eta_agent,7788,11017739614764,23.437,time6.txt,51100,2025-11-06,22,54,True,False,False
2025-11-06 22:54:51.063,eta_agent,7693,11017739616488,20.387,time6.txt,8891,2025-11-06,22,54,True,False,False
2025-11-06 22:54:53.975,eta_agent,7766,11017739608880,23.12,time6.txt,31076,2025-11-06,22,54,True,False,False
2025-11-06 22:54:54.147,eta_agent,7771,11017739604436,21.581,time6.txt,42304,2025-11-06,22,54,True,False,False
2025-11-06 22:54:55.089,eta_agent,7850,11017739614817,23.224,time6.txt,60008,2025-11-06,22,54,True,False,False
2025-11-06 22:54:55.411,eta_agent,7694,11017739616312,77.639,time6.txt,11103,2025-11-06,22,54,True,True,True
2025-11-06 22:54:55.911,eta_agent,7691,11017739608801,40.689,time6.txt,4320,2025-11-06,22,54,True,True,False
2025-11-06 22:54:57.694,eta_agent,7977,11017739604358,43.724,time6.txt,88759,2025-11-06,22,54,True,True,False
2025-11-06 22:55:00.374,eta_agent,7793,11017739614416,81.119,time6.txt,53281,2025-11-06,22,55,True,True,True
2025-11-06 22:55:00.779,eta_agent,8097,11017739604187,89.837,time6.txt,117144,2025-11-06,22,55,True,True,True
2025-11-06 22:55:12.095,eta_agent,8093,11017739608870,43.634,time6.txt,114903,2025-11-06,22,55,True,True,False
2025-11-06 22:55:16.055,eta_agent,7762,11017739616432,61.346,time6.txt,22302,2025-11-06,22,55,True,True,True
2025-11-06 22:55:16.106,eta_agent,8036,11017739604510,25.782,time6.txt,103990,2025-11-06,22,55,True,False,False
2025-11-06 22:55:18.909,eta_agent,8132,11017739604363,63.218,time6.txt,128121,2025-11-06,22,55,True,True,True
2025-11-06 22:55:19.574,eta_agent,8084,11017739614822,47.01,time6.txt,108336,2025-11-06,22,55,True,True,False
2025-11-06 22:55:20.068,eta_agent,8098,11017739614684,64.421,time6.txt,119312,2025-11-06,22,55,True,True,True
2025-11-06 22:55:29.818,eta_agent,7963,11017739614683,74.171,time6.txt,82437,2025-11-06,22,55,True,True,True
2025-11-06 22:55:29.992,eta_agent,7695,11017739614686,74.333,time6.txt,13363,2025-11-06,22,55,True,True,True
2025-11-06 22:55:30.134,eta_agent,7843,11017739604362,74.461,time6.txt,55513,2025-11-06,22,55,True,True,True
2025-11-06 22:55:30.643,eta_agent,7852,11017739614682,74.997,time6.txt,64477,2025-11-06,22,55,True,True,True
2025-11-06 22:55:30.659,eta_agent,8088,11017739620047,24.958,time6.txt,112600,2025-11-06,22,55,True,False,False
2025-11-06 22:55:33.220,eta_agent,7692,11017739615005,35.169,time6.txt,6630,2025-11-06,22,55,True,True,False
2025-11-06 22:55:43.158,eta_agent,7768,11017739620168,21.583,time6.txt,35581,2025-11-06,22,55,True,False,False
2025-11-06 22:55:43.705,eta_agent,8097,11017739616656,23.429,time6.txt,117145,2025-11-06,22,55,True,False,False
2025-11-06 22:55:44.076,eta_agent,7763,11017739614688,88.38,time6.txt,24539,2025-11-06,22,55,True,True,True
2025-11-06 22:55:45.058,eta_agent,8079,11017739608895,70.506,time6.txt,106218,2025-11-06,22,55,True,True,True
2025-11-06 22:55:46.253,eta_agent,7793,11017739609096,36.806,time6.txt,53282,2025-11-06,22,55,True,True,False
2025-11-06 22:55:53.612,eta_agent,7693,11017739609048,54.089,time6.txt,8892,2025-11-06,22,55,True,True,False
2025-11-06 22:55:54.040,eta_agent,7772,11017739616601,50.297,time6.txt,44485,2025-11-06,22,55,True,True,False
2025-11-06 22:55:54.430,eta_agent,8109,11017739604555,51.841,time6.txt,123698,2025-11-06,22,55,True,True,False
2025-11-06 22:55:55.172,eta_agent,7961,11017739608888,84.074,time6.txt,77869,2025-11-06,22,55,True,True,True
2025-11-06 22:56:04.486,eta_agent,7760,11017739620256,30.961,time6.txt,17786,2025-11-06,22,56,True,True,False
2025-11-06 22:56:08.141,eta_agent,8110,11017739609200,39.573,time6.txt,125879,2025-11-06,22,56,True,True,False
2025-11-06 22:56:12.032,eta_agent,8023,11017739604643,46.218,time6.txt,95440,2025-11-06,22,56,True,True,False
2025-11-06 22:56:20.822,eta_agent,8036,11017739620466,22.542,time6.txt,103992,2025-11-06,22,56,True,False,False
2025-11-06 22:56:23.245,eta_agent,8099,11017739609237,49.88,time6.txt,121512,2025-11-06,22,56,True,True,False
2025-11-06 22:56:24.176,eta_agent,7762,11017739620266,50.283,time6.txt,22303,2025-11-06,22,56,True,True,False
2025-11-06 22:56:24.264,eta_agent,7767,11017739620225,55.372,time6.txt,33328,2025-11-06,22,56,True,True,False
2025-11-06 22:56:24.736,eta_agent,7694,11017739609236,51.371,time6.txt,11106,2025-11-06,22,56,True,True,False
2025-11-06 22:56:28.411,eta_agent,7850,11017739604819,20.166,time6.txt,60011,2025-11-06,22,56,True,False,False
2025-11-06 22:57:12.890,eta_agent,8088,11017739604928,32.829,time6.txt,112602,2025-11-06,22,57,True,True,False
2025-11-06 22:57:12.928,eta_agent,8093,11017739604969,20.804,time6.txt,114904,2025-11-06,22,57,True,False,False
2025-11-06 22:57:14.694,eta_agent,7853,11017739604970,22.452,time6.txt,66772,2025-11-06,22,57,True,False,False
2025-11-06 22:57:19.540,eta_agent,7763,11017739609630,34.655,time6.txt,24541,2025-11-06,22,57,True,True,False
2025-11-06 22:57:24.031,eta_agent,8110,11017739616949,29.232,time6.txt,125881,2025-11-06,22,57,True,False,False
2025-11-06 22:57:26.282,eta_agent,7769,11017739609654,33.551,time6.txt,37869,2025-11-06,22,57,True,True,False
2025-11-06 22:57:30.443,eta_agent,7851,11017739620964,20.983,time6.txt,62240,2025-11-06,22,57,True,False,False
2025-11-06 22:57:37.510,eta_agent,7766,11017739609781,20.868,time6.txt,31081,2025-11-06,22,57,True,False,False
2025-11-06 22:57:41.753,eta_agent,7861,11017739620841,49.782,time6.txt,71331,2025-11-06,22,57,True,True,False
2025-11-06 22:57:43.161,eta_agent,7963,11017739620831,51.692,time6.txt,82441,2025-11-06,22,57,True,True,False
2025-11-06 22:57:49.022,eta_agent,7980,11017739620830,57.68,time6.txt,90965,2025-11-06,22,57,True,True,False
2025-11-06 22:57:55.915,eta_agent,7844,11017739621077,30.265,time6.txt,57788,2025-11-06,22,57,True,True,False
2025-11-06 22:58:03.211,eta_agent,7853,11017739621072,38.55,time6.txt,66773,2025-11-06,22,58,True,True,False
2025-11-06 22:58:13.536,eta_agent,7865,11017739625113,42.687,time6.txt,75672,2025-11-06,22,58,True,True,False
2025-11-06 22:58:15.104,eta_agent,7860,11017739621119,44.402,time6.txt,69095,2025-11-06,22,58,True,True,False
2025-11-06 22:59:14.536,eta_agent,7691,11017739630316,25.399,time6.txt,4324,2025-11-06,22,59,True,False,False
2025-11-06 23:00:49.711,eta_agent,8093,11017739622391,23.97,time6.txt,114909,2025-11-06,23,0,True,False,False
2025-11-06 23:00:55.291,eta_agent,8024,11017739622366,33.438,time6.txt,97603,2025-11-06,23,0,True,True,False
2025-11-06 23:01:01.358,eta_agent,7761,11017739622427,30.378,time6.txt,20034,2025-11-06,23,1,True,True,False
2025-11-06 23:01:06.225,eta_agent,7767,11017739625890,22.828,time6.txt,33338,2025-11-06,23,1,True,False,False
2025-11-06 23:01:31.836,eta_agent,7851,11017739625988,24.43,time6.txt,62248,2025-11-06,23,1,True,False,False
2025-11-06 23:01:51.669,eta_agent,8132,11017739617841,22.254,time6.txt,128131,2025-11-06,23,1,True,False,False
2025-11-06 23:01:56.766,eta_agent,7861,11017739622809,36.916,time6.txt,71337,2025-11-06,23,1,True,True,False
2025-11-06 23:01:59.675,eta_agent,7764,11017739626018,44.281,time6.txt,26597,2025-11-06,23,1,True,True,False
2025-11-06 23:02:09.492,eta_agent,7773,11017739617898,23.311,time6.txt,46641,2025-11-06,23,2,True,False,False
2025-11-06 23:02:10.993,eta_agent,7853,11017739631187,38.965,time6.txt,66782,2025-11-06,23,2,True,True,False
2025-11-06 23:02:20.601,eta_agent,7851,11017739626189,20.934,time6.txt,62251,2025-11-06,23,2,True,False,False
2025-11-06 23:02:21.005,eta_agent,8216,11017739626072,51.84,time6.txt,132521,2025-11-06,23,2,True,True,False
2025-11-06 23:02:30.288,eta_agent,8035,11017739631250,46.664,time6.txt,101950,2025-11-06,23,2,True,True,False
2025-11-06 23:02:30.448,eta_agent,8099,11017739617949,27.579,time6.txt,121521,2025-11-06,23,2,True,False,False
2025-11-06 23:02:30.453,eta_agent,8098,11017739623187,20.724,time6.txt,119324,2025-11-06,23,2,True,False,False
2025-11-06 23:02:32.123,eta_agent,7785,11017739617981,20.031,time6.txt,48844,2025-11-06,23,2,True,False,False
2025-11-06 23:02:43.527,eta_agent,7765,11017739631419,29.374,time6.txt,28839,2025-11-06,23,2,True,False,False
2025-11-06 23:02:43.948,eta_agent,7977,11017739617894,58.246,time6.txt,88769,2025-11-06,23,2,True,True,False
2025-11-06 23:02:53.447,eta_agent,7695,11017739623273,32.919,time6.txt,13376,2025-11-06,23,2,True,True,False
2025-11-06 23:02:53.779,eta_agent,7976,11017739623111,52.579,time6.txt,86735,2025-11-06,23,2,True,True,False
2025-11-06 23:02:56.482,eta_agent,7843,11017739626249,42.695,time6.txt,55520,2025-11-06,23,2,True,True,False
2025-11-06 23:02:57.101,eta_agent,7864,11017739631331,57.328,time6.txt,73472,2025-11-06,23,2,True,True,False
2025-11-06 23:02:57.848,eta_agent,7696,11017739623205,44.761,time6.txt,15567,2025-11-06,23,2,True,True,False
2025-11-06 23:03:15.340,eta_agent,7985,11017739618062,37.353,time6.txt,93234,2025-11-06,23,3,True,True,False
2025-11-06 23:03:16.385,eta_agent,8097,11017739618108,25.215,time6.txt,117155,2025-11-06,23,3,True,False,False
2025-11-06 23:03:18.513,eta_agent,8024,11017739623381,42.368,time6.txt,97606,2025-11-06,23,3,True,True,False
2025-11-06 23:03:18.656,eta_agent,8088,11017739631658,21.778,time6.txt,112610,2025-11-06,23,3,True,False,False
2025-11-06 23:03:21.215,eta_agent,7771,11017739623451,36.052,time6.txt,42316,2025-11-06,23,3,True,True,False
2025-11-06 23:03:27.771,eta_agent,7852,11017739623599,22.079,time6.txt,64492,2025-11-06,23,3,True,False,False
2025-11-06 23:03:29.476,eta_agent,8098,11017739623630,20.386,time6.txt,119325,2025-11-06,23,3,True,False,False
2025-11-06 23:03:30.400,eta_agent,8216,11017739623631,21.175,time6.txt,132523,2025-11-06,23,3,True,False,False
2025-11-06 23:03:30.572,eta_agent,7961,11017739623645,21.161,time6.txt,77879,2025-11-06,23,3,True,False,False
2025-11-06 23:03:32.119,eta_agent,7762,11017739631672,31.698,time6.txt,22308,2025-11-06,23,3,True,True,False
2025-11-06 23:03:42.467,eta_agent,7860,11017739631795,22.319,time6.txt,69103,2025-11-06,23,3,True,False,False
2025-11-06 23:03:44.360,eta_agent,7768,11017739626471,35.604,time6.txt,35590,2025-11-06,23,3,True,True,False
2025-11-06 23:03:44.799,eta_agent,7761,11017739623729,23.156,time6.txt,20040,2025-11-06,23,3,True,False,False
2025-11-06 23:03:45.635,eta_agent,7976,11017739623742,23.198,time6.txt,86736,2025-11-06,23,3,True,False,False
2025-11-06 23:03:45.945,eta_agent,7694,11017739631814,23.151,time6.txt,11121,2025-11-06,23,3,True,False,False
2025-11-06 23:03:46.806,eta_agent,8110,11017739631818,22.753,time6.txt,125896,2025-11-06,23,3,True,False,False
2025-11-06 23:03:48.576,eta_agent,7964,11017739631831,23.134,time6.txt,84605,2025-11-06,23,3,True,False,False
2025-11-06 23:03:48.702,eta_agent,7763,11017739623753,23.123,time6.txt,24555,2025-11-06,23,3,True,False,False
2025-11-06 23:03:51.347,eta_agent,8024,11017739623775,23.198,time6.txt,97607,2025-11-06,23,3,True,False,False
2025-11-06 23:03:52.422,eta_agent,7690,11017739631841,23.195,time6.txt,2131,2025-11-06,23,3,True,False,False
2025-11-06 23:03:54.830,eta_agent,7851,11017739623801,22.861,time6.txt,62254,2025-11-06,23,3,True,False,False
2025-11-06 23:03:56.184,eta_agent,7785,11017739626579,23.309,time6.txt,48846,2025-11-06,23,3,True,False,False
2025-11-06 23:03:56.308,eta_agent,7864,11017739618253,23.279,time6.txt,73474,2025-11-06,23,3,True,False,False
2025-11-06 23:03:58.056,eta_agent,8036,11017739618177,46.279,time6.txt,104001,2025-11-06,23,3,True,True,False
2025-11-06 23:03:58.992,eta_agent,7962,11017739623834,23.14,time6.txt,80140,2025-11-06,23,3,True,False,False
2025-11-06 23:03:59.156,eta_agent,7770,11017739631880,23.169,time6.txt,40093,2025-11-06,23,3,True,False,False
2025-11-06 23:03:59.266,eta_agent,7853,11017739618262,23.157,time6.txt,66785,2025-11-06,23,3,True,False,False
2025-11-06 23:04:00.286,eta_agent,7793,11017739618268,23.221,time6.txt,53294,2025-11-06,23,4,True,False,False
2025-11-06 23:04:00.436,eta_agent,7980,11017739618270,23.185,time6.txt,90976,2025-11-06,23,4,True,False,False
2025-11-06 23:04:00.956,eta_agent,7852,11017739631897,23.163,time6.txt,64493,2025-11-06,23,4,True,False,False
2025-11-06 23:04:01.077,eta_agent,8023,11017739631901,23.156,time6.txt,95447,2025-11-06,23,4,True,False,False
2025-11-06 23:04:01.089,eta_agent,7696,11017739623844,23.168,time6.txt,15568,2025-11-06,23,4,True,False,False
2025-11-06 23:04:03.191,eta_agent,8216,11017739626612,23.183,time6.txt,132524,2025-11-06,23,4,True,False,False
2025-11-06 23:04:03.379,eta_agent,7977,11017739623707,45.118,time6.txt,88771,2025-11-06,23,4,True,True,False
2025-11-06 23:04:04.149,eta_agent,7865,11017739618281,23.144,time6.txt,75680,2025-11-06,23,4,True,False,False
2025-11-06 23:04:05.292,eta_agent,7762,11017739631920,23.136,time6.txt,22309,2025-11-06,23,4,True,False,False
2025-11-06 23:04:06.849,eta_agent,8079,11017739623726,45.344,time6.txt,106229,2025-11-06,23,4,True,True,False
2025-11-06 23:04:07.169,eta_agent,7692,11017739618288,23.159,time6.txt,6640,2025-11-06,23,4,True,False,False
2025-11-06 23:04:07.820,eta_agent,7765,11017739626531,45.519,time6.txt,28840,2025-11-06,23,4,True,True,False
2025-11-06 23:04:08.200,eta_agent,7771,11017739623784,38.054,time6.txt,42317,2025-11-06,23,4,True,True,False
2025-11-06 23:04:09.628,eta_agent,8144,11017739618226,45.928,time6.txt,130308,2025-11-06,23,4,True,True,False
2025-11-06 23:04:10.438,eta_agent,7788,11017739626635,23.149,time6.txt,51115,2025-11-06,23,4,True,False,False
2025-11-06 23:04:15.019,eta_agent,8132,40007739626653,23.229,time6.txt,128134,2025-11-06,23,4,True,False,False
2025-11-06 23:04:15.835,eta_agent,7861,11017739626657,23.202,time6.txt,71341,2025-11-06,23,4,True,False,False
2025-11-06 23:04:17.803,eta_agent,7761,11017739631976,23.176,time6.txt,20041,2025-11-06,23,4,True,False,False
2025-11-06 23:04:18.883,eta_agent,7976,11017739623981,23.294,time6.txt,86737,2025-11-06,23,4,True,False,False
2025-11-06 23:04:20.111,eta_agent,8109,11017739623555,81.216,time6.txt,123716,2025-11-06,23,4,True,True,True
2025-11-06 23:04:20.253,eta_agent,7769,11017739631779,63.446,time6.txt,37879,2025-11-06,23,4,True,True,True
2025-11-06 23:04:20.719,eta_agent,7985,11017739631829,55.408,time6.txt,93235,2025-11-06,23,4,True,True,False
2025-11-06 23:04:21.166,eta_agent,7963,11017739623916,34.013,time6.txt,82450,2025-11-06,23,4,True,True,False
2025-11-06 23:04:22.519,eta_agent,8099,11017739632006,23.273,time6.txt,121525,2025-11-06,23,4,True,False,False
2025-11-06 23:04:23.388,eta_agent,8025,11017739624015,23.172,time6.txt,99807,2025-11-06,23,4,True,False,False
2025-11-06 23:04:23.924,eta_agent,8024,11017739626690,23.172,time6.txt,97608,2025-11-06,23,4,True,False,False
2025-11-06 23:04:26.425,eta_agent,7695,11017739626611,46.539,time6.txt,13378,2025-11-06,23,4,True,True,False
2025-11-06 23:04:27.864,eta_agent,7785,11017739618354,22.488,time6.txt,48847,2025-11-06,23,4,True,False,False
2025-11-06 23:04:28.520,eta_agent,7864,11017739624062,23.003,time6.txt,73475,2025-11-06,23,4,True,False,False
2025-11-06 23:04:28.574,eta_agent,7694,11017739624060,23.353,time6.txt,11122,2025-11-06,23,4,True,False,False
2025-11-06 23:04:28.645,eta_agent,8110,11017739626710,22.619,time6.txt,125897,2025-11-06,23,4,True,False,False
2025-11-06 23:04:30.663,eta_agent,8036,11017739624067,23.079,time6.txt,104002,2025-11-06,23,4,True,False,False
2025-11-06 23:04:34.027,eta_agent,7843,11017739623779,65.537,time6.txt,55522,2025-11-06,23,4,True,True,True
2025-11-06 23:04:34.293,eta_agent,8093,11017739624116,21.798,time6.txt,114914,2025-11-06,23,4,True,False,False
2025-11-06 23:04:35.171,eta_agent,8084,11017739618129,96.265,time6.txt,108349,2025-11-06,23,4,True,True,True
2025-11-06 23:04:35.569,eta_agent,7693,11017739631661,96.697,time6.txt,8906,2025-11-06,23,4,True,True,True
2025-11-06 23:04:35.645,eta_agent,7773,11017739631662,96.786,time6.txt,46642,2025-11-06,23,4,True,True,True
2025-11-06 23:04:35.852,eta_agent,7961,11017739624016,35.636,time6.txt,77880,2025-11-06,23,4,True,True,False
2025-11-06 23:04:35.906,eta_agent,7851,11017739632083,21.465,time6.txt,62255,2025-11-06,23,4,True,False,False
2025-11-06 23:04:35.941,eta_agent,7850,11017739623556,97.034,time6.txt,60020,2025-11-06,23,4,True,True,True
2025-11-06 23:04:43.702,eta_agent,8087,11017739623549,104.868,time6.txt,110474,2025-11-06,23,4,True,True,True
2025-11-06 23:04:44.274,eta_agent,8098,11017739631904,65.087,time6.txt,119326,2025-11-06,23,4,True,True,True
2025-11-06 23:04:44.339,eta_agent,7844,11017739626506,88.758,time6.txt,57791,2025-11-06,23,4,True,True,True
2025-11-06 23:04:44.670,eta_agent,8097,11017739618414,21.564,time6.txt,117157,2025-11-06,23,4,True,False,False
2025-11-06 23:04:45.042,eta_agent,8216,11017739632128,22.372,time6.txt,132525,2025-11-06,23,4,True,False,False
2025-11-06 23:04:46.074,eta_agent,7767,11017739618328,48.496,time6.txt,33347,2025-11-06,23,4,True,True,False
2025-11-06 23:04:46.581,eta_agent,8088,11017739618236,78.315,time6.txt,112611,2025-11-06,23,4,True,True,True
2025-11-06 23:04:47.457,eta_agent,7762,11017739632090,32.433,time6.txt,22310,2025-11-06,23,4,True,True,False
2025-11-06 23:04:48.038,eta_agent,7772,11017739626626,63.301,time6.txt,44496,2025-11-06,23,4,True,True,True
2025-11-06 23:04:54.191,eta_agent,7793,11017739624095,44.024,time6.txt,53295,2025-11-06,23,4,True,True,False
2025-11-06 23:05:08.944,eta_agent,7761,11017739618424,41.295,time6.txt,20042,2025-11-06,23,5,True,True,False
2025-11-06 23:05:14.460,eta_agent,7861,11017739618504,27.276,time6.txt,71343,2025-11-06,23,5,True,False,False
2025-11-06 23:05:15.444,eta_agent,7985,11017739626887,26.284,time6.txt,93236,2025-11-06,23,5,True,False,False
2025-11-06 23:05:18.839,eta_agent,7762,11017739618540,21.396,time6.txt,22311,2025-11-06,23,5,True,False,False
2025-11-06 23:05:29.707,eta_agent,7690,11017739632355,28.544,time6.txt,2134,2025-11-06,23,5,True,False,False
2025-11-06 23:05:31.030,eta_agent,7976,11017739624545,23.491,time6.txt,86739,2025-11-06,23,5,True,False,False
2025-11-06 23:05:31.929,eta_agent,8132,11017739624580,20.1,time6.txt,128137,2025-11-06,23,5,True,False,False
2025-11-06 23:05:46.715,eta_agent,8087,11017739632489,23.124,time6.txt,110477,2025-11-06,23,5,True,False,False
2025-11-06 23:05:47.039,eta_agent,7764,11017739624693,21.144,time6.txt,26604,2025-11-06,23,5,True,False,False
2025-11-06 23:05:47.079,eta_agent,7793,11017739632497,23.164,time6.txt,53296,2025-11-06,23,5,True,False,False
2025-11-06 23:05:47.958,eta_agent,8084,11017739632523,20.49,time6.txt,108351,2025-11-06,23,5,True,False,False
2025-11-06 23:05:49.717,eta_agent,7962,11017739632476,29.618,time6.txt,80143,2025-11-06,23,5,True,False,False
2025-11-06 23:05:55.740,eta_agent,8216,11017739632564,20.966,time6.txt,132527,2025-11-06,23,5,True,False,False
2025-11-06 23:05:55.936,eta_agent,7861,11017739618670,21.727,time6.txt,71344,2025-11-06,23,5,True,False,False
2025-11-06 23:06:03.351,eta_agent,7761,11017739624835,20.486,time6.txt,20044,2025-11-06,23,6,True,False,False
2025-11-06 23:06:06.164,eta_agent,7768,11017739618631,42.751,time6.txt,35595,2025-11-06,23,6,True,True,False
2025-11-06 23:06:06.473,eta_agent,7851,11017739627111,27.475,time6.txt,62258,2025-11-06,23,6,True,False,False
